shortcode,url,caption,date,location,likes
DUDVovVD8wm,https://www.instagram.com/p/DUDVovVD8wm/,"[ ENJOY GATHERING & OUTBOUNDNYA BARENG RESTU BUMI ADVENTURE ]
.
“Rasakan kebersamaan tanpa batas dalam keseruan”
. 
✨ Employee Gathering : Laboratorium Kesehatan Daerah Provinsi Lampung.
.
🙌🏻 Terimakasih Laboratorium Kesehatan Daerah Provinsi Lampung yang telah mempercayai kami untuk kegiatan serunya. Sampai berjumpa dilain kesempatan yaa 🥰.
_______________________
🏝️ RBA - TOUR PACKAGES 
▪️Family & Corporate Gathering
▪️Outbound Training & Team Building
▪️Minat Khusus (Wisata Alam & Wisata Desa)
▪️Experiental Learning (Training & Workshop)
▪️Event Organizer & Tour Domestik/Internasional
.
----More information-----
• Kontak :
> 081271046209 (Admin 1) 
> 081272477622 (Admin 2)
• Instagram : @restubumiadventure 
• Facebook : Restu Bumi Adventure 
• Tik Tok : @restubumiadventure64
• Youtube : Restu Bumi Adventure 
• Website : www.restutour.co.id
• Email : restubumiadventure64@gmail.com
.
#restubumiadventure #outboundlampung #lampungoutbound #pantaimarina #wisatalampungselatan",2026-01-28 11:09:22,,41
DUA7ruVD_Of,https://www.instagram.com/p/DUA7ruVD_Of/,"[ RASAKAN GATHERING & OUTBOUND YANG GOKIL BARENG RESTU BUMI ADVENTURE ]
.
“Bersama kita bisa, bersama kita luar biasa”
. 
✨ Employee Gathering : Instalasi Farmasi RSUD Dr.H. Abdul Moeloek.
.
🙌🏻 Terimakasih Instalasi Farmasi RSUD Dr.H. Abdul Moeloek yang telah mempercayai kami untuk kegiatan serunya. Sampai berjumpa dilain kesempatan yaa 🥰.
_______________________
🏝️ RBA - TOUR PACKAGES 
▪️Family & Corporate Gathering
▪️Outbound Training & Team Building
▪️Minat Khusus (Wisata Alam & Wisata Desa)
▪️Experiental Learning (Training & Workshop)
▪️Event Organizer & Tour Domestik/Internasional
.
----More information-----
• Kontak :
> 081271046209 (Admin 1) 
> 081272477622 (Admin 2)
• Instagram : @restubumiadventure 
• Facebook : Restu Bumi Adventure 
• Tik Tok : @restubumiadventure64
• Youtube : Restu Bumi Adventure 
• Website : www.restutour.co.id
• Email : restubumiadventure64@gmail.com
.
#restubumiadventure #outboundlampung #lampungoutbound #senayabeach #wisatalampungselatan",2026-01-27 12:44:06,,29
DUACwNtDpS1,https://www.instagram.com/p/DUACwNtDpS1/,#junglesealampung #wisatalampungselatan #jusjumbo #jusbuahasli,2026-01-27 04:26:38,,0
DTx8EvmEo6u,https://www.instagram.com/p/DTx8EvmEo6u/,"Moment With Family

Venua @pantai.marina.official 

#familytime #momentkeluarga #familyphotography #family #gatheringfamily #wisatalampungselatan #lampungselatanexplore #keindahanlaut #photoshoot #keluargabahagia #momentbersamakeluarga",2026-01-21 16:58:54,,0
DTxyeK8EmV7,https://www.instagram.com/p/DTxyeK8EmV7/,"Moment With Family

Venua @pantai.marina.official 

#familytime #momentkeluarga #familyphotography #family #gatheringfamily #wisatalampungselatan #lampungselatanexplore #keindahanlaut #photoshoot #keluargabahagia #momentbersamakeluarga",2026-01-21 15:35:00,,1
DTxsI6hEjJW,https://www.instagram.com/p/DTxsI6hEjJW/,"Moment With Family

Venua @pantai.marina.official 

#familytime #momentkeluarga #familyphotography #family #gatheringfamily #wisatalampungselatan #lampungselatanexplore #keindahanlaut #photoshoot #keluargabahagia #momentbersamakeluarga",2026-01-21 14:39:40,,0
DTkyNK2EvkF,https://www.instagram.com/p/DTkyNK2EvkF/,"memories in January
#storytime 
#intagramreels 
#holidayseason 
#lampunghits 
#lampunggeh 
#wisatalampungselatan",2026-01-16 14:22:33,,6
DThHVc_EhaE,https://www.instagram.com/p/DThHVc_EhaE/,"Saatnya uji pengetahuan kamu tentang wahana favorit di Water World Lampung!

TTS Water World Lampung
🎟️ Get Free Tickets! (untuk pemenang beruntung)

🔍 Clue:
1️⃣ Main ombak di wahana
2️⃣ Kolam cetek untuk balita
3️⃣ Wahana terbaru

📌 Caranya gampang:
✅ Isi jawaban TTS di kolom komentar
✅ Tag 2 teman kamu buat ikutan juga
✅ Pastikan follow akun media sosial Water World Lampung untuk mendapatkan kesempatan menang 🎉

Main airnya seru, hadiahnya juga nunggu kamu! 💙🌊

#WaterWorldLampung #TTSSeru #MainAirSeru #getfreetickets #WaterboomLampung #WisataLampung #WisataLampungSelatan #InfoLampung",2026-01-15 04:10:13,,56
DTZ-FN8kdhs,https://www.instagram.com/p/DTZ-FN8kdhs/,"Open Trip Palembang - Lampung 2Hari 1Malam
800.000/ orang

Destinasi Wisata 
🚌 Pantai Senaya
🚌 Pantai Marina
🚌 Kampung Vietnam 
🚌 Lengkung Langit
🚌 Pusat Oleh-oleh
 

Fasilitas:
- Bus Pariwisata
- Tol PP
- Tour Leader
- Tiket Masuk Wisata
- Snack Keberangkatan
- Makan 3x 
- 1 Malam Gues House BigSmart
- Dokumetasi
- P3K

untuk reservasi bisa dm atau wa admin kita 089673299932 🎉

#fyplampung #fyppalembang #pantaimarina #pesonaindonesia #wisatalampungselatan",2026-01-12 09:34:40,,11
DSjrYM7j-jK,https://www.instagram.com/p/DSjrYM7j-jK/,"Industri perhotelan di Lampung Selatan kembali bergeliat. Cam Almira Hotel Kalianda resmi menggelar soft opening di Jalan Lintas Sumatera, Kelurahan Way Urang, Kecamatan Kalianda, Senin (22/12/2025).

Berdasarkan pantauan, peresmian Cam Almira Hotel ditandai dengan pengguntingan pita yang di lakukan langsung oleh Bupati Lampung Selatan, Radityo Egi Pratama.

Manager Cam Almira Hotel, Merty menegaskan, kehadiran Cam Almira Hotel merupakan bentuk dukungan sektor swasta terhadap agenda pemerintah daerah dalam mempercepat pembangunan dan daya saing pariwisata Lampung Selatan.

Baca selengkapnya di www.lampung.tigapena.com

#CamAlmiraHotel #Kalianda #WisataLampungSelatan #IndustriPariwisata #AkomodasiBaru #TravelLampung #tigapenalampung #tigapenaindonesia #tigapenacom",2025-12-22 07:32:15,,7
DSKaJR-CHr1,https://www.instagram.com/p/DSKaJR-CHr1/,"FOAM PARTY MODE: ON! 💥🫧

Siap heboh bareng busa-busa yang bikin main air makin pecah?
Ajak bestie, we’re going full FUN today! 😍

Langsung gass liburan ke Water World Lampung! 💦🎉
Cukup beli tiket masuk, kamu sudah bisa menikmati semua wahana yang ada, termasuk Foam Party! 🫧✨

#WaterWorldLampung #FoamParty #MainBusa #WisataLampung #WisataLampungSelatan #KolamRenangLampungSelatan #FamilyTime #HealingLampung #LiburanAsik #KolamRenangLampung #LampungHits",2025-12-12 12:00:39,,56
DSE1FyWE1Cb,https://www.instagram.com/p/DSE1FyWE1Cb/,"Berani uji adrenalin kamu di Tower Slide? 😎🔥
Pegangan yang kuat, tarik napas, dan siap teriak sekencang-kencangnya!
Yang nggak berani, jangan lihat ya… nanti kepengen 😜

Tag partner teriak kamu ⬇️

#WaterWorldLampung #TowerSlide #WahanaAirLampung
#WaterparkLampung  #WisataLampung #ExploreLampung #WisataLampungSelatan #InfoLampung",2025-12-10 08:00:40,,20
